"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
776,"CAM_50562","MathuAkru-2015-08-04_14-57-16-CAM50562.jpg",1860.687963,1274.732523,1563,338,10,"2015:08:04 14:57:16","movement","MAK_17","MAK_17 1563",2048,1536,"MAK_17",2.785991064,0.409618074,92,23.47111566,"MAK_17-338","Loc10","MAK_17-338-Loc10",2.88027078835367,603.563994176521,1.01898207726612,1.04332652368153,0,7,7,0.145568868180875,0.149046646240218,0,8
774,"CAM_50562","MathuAkru-2015-08-04_14-57-14-CAM50562.jpg",1932.747222,1297.488079,1561,338,10,"2015:08:04 14:57:14","movement","MAK_17","MAK_17 1561",2048,1536,"MAK_17",2.656043772,0.44489619,90,25.4925517,"MAK_17-338","Loc3","MAK_17-338-Loc3",2.6577930375684,46.9117795086864,0.0836705175881041,0.0836983911089855,0,1,1,0.0836705175881041,0.0836983911089855,0,2
784,"CAM_50562","MathuAkru-2015-08-04_14-56-45-CAM50562.jpg",1144.40964,1603.785539,1551,339,10,"2015:08:04 14:56:45","movement","MAK_17","MAK_17 1551",2048,1536,"MAK_17",1.357470288,0.058949055,100,3.37778086,"MAK_17-339","Loc10","MAK_17-339-Loc10",1.21706244997358,74.5720364111325,0.049744925575525,0.0447012373678615,0,1,1,0.049744925575525,0.0447012373678615,0,2
786,"CAM_50562","MathuAkru-2015-08-04_14-56-47-CAM50562_1.jpg",944.0085759,1586.359359,1553,339,10,"2015:08:04 14:56:47","movement","MAK_17","MAK_17 1553",2048,1536,"MAK_17",1.363438613,-0.039161473,102,-2.243952405,"MAK_17-339","Loc4","MAK_17-339-Loc4",1.56633468880101,713.554467185787,0.545673444385075,0.609768272982444,0,8,8,0.0682091805481343,0.0762210341228056,0,8
794,"CAM_50562","MathuAkru-2015-08-04_14-43-26-CAM50562.jpg",1295.591782,1229.221412,1541,340,10,"2015:08:04 14:43:26","movement","MAK_17","MAK_17 1541",2048,1536,"MAK_17",2.829222425,0.132963432,110,7.618804632,"MAK_17-340","Loc4","MAK_17-340-Loc4",2.9024656988961,802.669662898341,1.32133733611101,1.34263153962581,0,9,9,0.14681525956789,0.149181282180646,0,10
804,"CAM_50562","MathuAkru-2015-08-04_14-43-06-CAM50562.jpg",1439.103958,1645.378739,1531,341,10,"2015:08:04 14:43:06","movement","MAK_17","MAK_17 1531",2048,1536,"MAK_17",1.32050018,0.203222816,120,11.64466736,"MAK_17-341","Loc4","MAK_17-341-Loc4",1.36684776877558,1248.98951198743,0.786256366374949,0.811456191128517,0,9,9,0.0873618184861054,0.0901617990142796,0,10
816,"CAM_50562","MathuAkru-2015-08-04_14-42-39-CAM50562.jpg",1111.913715,1137.982989,1513,342,10,"2015:08:04 14:42:39","movement","MAK_17","MAK_17 1513",2048,1536,"MAK_17",3.628008189,0.043039996,132,2.466191776,"MAK_17-342","Loc1","MAK_17-342-Loc1",3.62804992103856,432.816520470415,0.917320465625483,0.917327757706914,0,7,7,0.13104578080364,0.131046822529559,0,8
814,"CAM_50562","MathuAkru-2015-08-04_14-42-37-CAM50562.jpg",1192.392651,1140.857237,1511,342,10,"2015:08:04 14:42:37","movement","MAK_17","MAK_17 1511",2048,1536,"MAK_17",3.665334416,0.082440141,130,4.723820066,"MAK_17-342","Loc4","MAK_17-342-Loc4",3.64200244929793,31.7471038252487,0.057435852101664,0.0570787336206517,0,1,1,0.057435852101664,0.0570787336206517,0,2
824,"CAM_50562","MathuAkru-2015-08-04_14-42-18-CAM50562.jpg",1436.703706,1163.851219,1501,343,10,"2015:08:04 14:42:18","movement","MAK_17","MAK_17 1501",2048,1536,"MAK_17",3.590691923,0.202047722,140,11.5773345,"MAK_17-343","Loc1","MAK_17-343-Loc1",3.59916508909757,0,0,0,0,1,1,0,0,0,2
826,"CAM_50562","MathuAkru-2015-08-04_14-42-20-CAM50562.jpg",1436.703706,1163.851219,1503,343,10,"2015:08:04 14:42:20","movement","MAK_17","MAK_17 1503",2048,1536,"MAK_17",3.590691923,0.202047722,142,11.5773345,"MAK_17-343","Loc8","MAK_17-343-Loc8",3.61230100542491,0,0,0,0,6,6,0,0,0,8
