"r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
4.67276114317098,4.34878139846902,5.04000326110249,4.82965053390241,0.367242117931513,0.480869135433387,417.895858752808,391.698876488503,433.16681563456,414.60966746182
4.09467375209434,4.26063398236219,4.40788347801525,4.74035069298081,0.313209725920916,0.479716710618618,388.130988156134,368.744494759956,400.283123146622,383.225713266646
4.15117285850133,4.21398550456351,4.5290428405726,4.76526676923196,0.377869982071271,0.551281264668456,366.975018869242,335.653229832904,383.086156043684,356.266105476902
5.04325761369518,4.75321790973185,5.31043100963447,5.27193160489465,0.267173395939291,0.518713695162792,427.590559170188,399.894084716193,432.232515759712,411.08018302706
4.39664958524603,4.32316552712971,4.71376802576376,4.90668587078743,0.317118440517731,0.583520343657717,380.956186732197,355.595707108246,389.63495986904,365.977022236803
4.30528111074403,4.16309066263226,4.66945885726585,4.82517076205455,0.36417774652182,0.662080099422288,399.747502603292,369.69515395342,409.004416849122,383.738613054995
3.88012214151607,4.37625097821898,4.21981124940833,4.96715084577988,0.339689107892257,0.590899867560896,351.783136215296,341.18604182456,367.015444765717,356.319493993695
3.82493565940802,3.78681766862407,4.12043186587444,4.14887723471874,0.295496206466424,0.362059566094678,354.159939541836,333.799910054522,370.809941791069,357.816779182292
3.88951677380504,4.14534104784786,4.21722835044726,4.71123734045989,0.327711576642228,0.565896292612034,353.171900374386,331.11247178416,366.139234199882,349.271409157365
4.12765920904372,4.22081391739345,4.40861403710061,4.76741204381311,0.280954828056892,0.546598126419656,371.505004929047,346.588100872854,378.935026708768,357.935695660843
3.88111385854894,4.09637703048504,4.24664319292608,4.742265290267,0.365529334377139,0.645888259781963,348.933343372357,331.91081899312,362.125742706843,350.869756608888
4.66986571766597,4.66387910219795,4.92553244962443,5.02245626934457,0.255666731958461,0.358577167146619,404.741327733873,389.238875591539,413.877285747034,400.667200769372
3.99578632526582,3.86364392423839,4.29599148724864,4.33340776830118,0.300205161982822,0.469763844062785,395.341279872593,366.823490979609,405.125067190706,379.384805299536
4.17041709147348,4.37465045817635,4.56734919889047,5.06519204418187,0.396932107416985,0.690541586005523,369.863424380761,361.901363087902,387.747210584438,382.712998191062
3.99802820650853,4.26655556976731,4.29767843383998,4.84936427217519,0.299650227331447,0.582808702407879,350.626452957257,340.47511905618,358.887871261437,348.012874982869
3.93066589398879,4.321584750116,4.17447459946502,4.71413887106543,0.243808705476233,0.39255412094943,340.634684354163,320.612168547596,351.519777317607,334.21303820431
4.27363696091169,4.14373280036413,4.56495683438245,4.66505831937957,0.291319873470766,0.521325519015448,382.675524758052,354.074901272956,390.148190906253,365.893664364783
4.46895128267083,3.97963159222919,4.78571640843173,4.49972668558753,0.316765125760901,0.520095093358337,408.771731781351,372.643289745879,418.105464983136,389.122324893881
4.36993633123349,4.22460281172411,4.66687528973719,4.7142861398196,0.296938958503696,0.489683328095492,390.425425561965,369.886716444174,400.838686001711,384.742234533963
4.64578060338705,4.46996802421939,4.95285103241017,4.96615430389174,0.307070429023119,0.496186279672349,410.39231133108,384.436361692298,418.815359712378,394.481338507193
4.972555490672,4.85287337022647,5.24498439659962,5.31628693329017,0.272428905927615,0.463413563063701,409.357754381365,389.057035843733,416.54816612215,399.125543084409
4.0963973872077,4.55271402904197,4.37638094362901,4.8674740017226,0.279983556421311,0.314759972680625,366.371884546996,349.311544443379,375.518898725779,361.691973031674
4.414951402735,4.22258214423757,4.75411559820953,4.86233327443113,0.339164195474529,0.639751130193558,399.686263869436,377.256285901093,408.439772965746,389.68257984135
4.66543628744582,4.2770140952885,4.94511956324905,4.71228860219154,0.27968327580323,0.435274506903041,406.357729064032,374.049181723135,415.855888387919,389.248367369701
3.93474544350188,4.29874015718198,4.27261683794098,4.84650881536644,0.337871394439092,0.547768658184459,364.01620862499,355.351168005656,377.520906970445,368.259968067088
4.39215398042382,4.43322054422079,4.79094696067955,5.00494887321621,0.398792980255731,0.571728328995417,393.57056233014,366.429208361702,406.380067265667,381.652103576343
4.1967816286012,3.9594020620138,4.49048093115951,4.59659363196963,0.293699302558307,0.637191569955836,395.773423407748,369.790820029851,399.028136297012,378.901659033164
