"X","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
165,8.00311119524538,6.88883354469317,8.12884113287574,7.11187553401992,0.125729937630362,0.223041989326746,238.361562588231,227.406309013368,237.213458044933,228.234064170157
166,7.41705320328676,6.28083486939566,7.62386738942606,6.76355092564278,0.206814186139304,0.48271605624712,231.31672903258,217.801653708877,230.979248385222,221.486327992262
167,8.55590242319,7.69042256064051,8.76245967997203,8.24954357836869,0.20655725678203,0.559121017728178,229.311793838504,222.13006153297,227.439320117511,220.86040142815
168,6.62480467993091,6.57085857038711,6.97344929061574,7.05701366936228,0.348644610684826,0.48615509897517,204.73060009147,199.873879324443,205.118050585857,200.859541777499
169,8.0972623522417,6.35124979678062,8.31384303969896,6.85633340223755,0.216580687457261,0.50508360545693,268.052682969324,247.479820298128,267.699359922483,250.829171791245
170,7.49544902614856,6.26275615373946,7.76586963293888,6.85606460632475,0.270420606790323,0.593308452585298,250.425621759431,232.292207598425,251.585380501268,232.4563713735
171,8.20835641227916,6.69753967442037,8.50760247586454,7.50914764227881,0.299246063585386,0.811607967858445,224.958878973424,215.399237417765,223.670261403609,216.223974228804
172,6.71848335075413,6.76583915797799,7.0865652548604,7.11329494294627,0.368081904106275,0.347455784968282,206.915976750856,195.139706605746,210.89209117259,199.296284871048
173,8.20304683098886,6.08331231776434,8.40868135151812,6.45023897797973,0.205634520529262,0.366926660215394,238.248909214001,213.777792825616,237.21625620932,215.046756454416
174,8.54451373981062,5.94246239186988,8.95453315187545,6.63193637083026,0.410019412064827,0.689473978960381,260.316343695116,236.153341629722,260.89618911738,240.943386605069
175,8.53304335050399,6.45692511051578,9.02178698766976,7.49973476706517,0.488743637165767,1.04280965654938,237.867755066598,218.823044597847,236.893097231877,222.577478017841
176,5.61052864684801,6.10796286210824,5.76869753965339,6.66820461074178,0.158168892805377,0.560241748633538,200.560459343247,194.942123384789,201.755296188126,196.621502701364
177,6.87009440925308,6.27267566396633,7.11984038600739,6.7752351168306,0.249745976754308,0.502559452864272,220.076649006845,215.788498480936,223.188562594105,219.342215981864
178,7.77657814856637,6.94565804992853,8.02408687660069,7.63241303268551,0.247508728034322,0.686754982756984,191.108071748518,188.434774041967,192.265360244745,190.665432056151
179,6.45676352097378,5.97764607314661,6.74424244881972,6.30955044356808,0.287478927845936,0.331904370421468,224.905223121271,217.980554178428,228.76748034226,223.324782449216
180,7.74689084444097,6.08777513174631,8.06434965027156,6.60091024183976,0.317458805830586,0.513135110093451,239.545135093722,225.564208425819,241.728028642407,228.782960871545
181,7.54857905340643,7.20804448453827,7.87449587691969,7.88353301107597,0.325916823513255,0.675488526537698,230.8966687964,225.83560177814,233.329268641903,229.891709110946
182,7.28041753589881,7.45232831979592,7.64550897756953,8.27339225288418,0.365091441670715,0.821063933088257,211.402576469647,206.939927803618,212.524255853634,208.80469399887
183,6.60143845506069,6.61555989099929,6.93353771184802,7.08032237754537,0.33209925678733,0.464762486546081,209.62592375504,198.47233164511,213.318030061023,203.277557067078
184,7.68539524948737,7.07260028891029,7.95183406667873,7.51127160203901,0.266438817191364,0.438671313128714,222.474076718301,208.358285459359,223.229084315106,210.435985846746
185,8.20483928811702,7.43719372463149,8.47376830776591,8.04812687130172,0.268929019648887,0.610933146670235,233.516803795755,220.531590862529,235.566450814841,225.944728892999
186,7.33611353890272,6.35824200045053,7.55696162617354,6.7840072685548,0.22084808727082,0.425765268104275,239.462909714556,229.350867893631,239.849496691794,231.130177451684
187,7.7370018503833,6.40573272611548,8.05336061440152,6.81442611902142,0.316358764018215,0.408693392905938,217.03098532428,200.290213523772,217.856669271651,203.55404352343
188,7.94096749083868,6.46756080838593,8.17433758239863,6.89087973918783,0.233370091559948,0.423318930801906,230.271071164698,212.444236969017,231.58020474383,216.946147359606
189,7.68958876448585,7.87148568007422,8.08952633214105,8.50636987203902,0.399937567655196,0.634884191964796,224.549814056616,215.642772021317,226.611382301906,216.496079350916
190,8.41899320100134,6.56564838819247,8.717858518622,7.39525560934693,0.298865317620663,0.829607221154456,236.596744009336,222.678262357677,235.162719298344,223.783336639308
191,7.04776734050392,7.10745990958698,7.28196932615017,7.97079895948961,0.234201985646253,0.863339049902623,202.496490144114,203.053918643352,201.047434685558,201.346238490556
