"","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
"191",11.4035636258094,10.97143098594,11.6984912684578,11.6143976870467,0.294927642648362,0.64296670110674,626.415591458075,610.678087124177,629.222374353033,616.762589761144
"192",10.9512748683234,10.233306286345,11.1456159910799,10.1762871458606,0.194341122756583,-0.0570191404844653,548.847215841263,541.927956300353,563.713074998913,555.218437995986
"193",11.8896681546234,10.3094240286488,12.0902059505044,10.1151851946585,0.200537795880978,-0.194238833990269,591.650907242494,572.767207421075,663.954482295058,645.941054536427
"194",10.3384934262451,9.57942109569444,10.65316007952,9.47655729550748,0.31466665327487,-0.10286380018696,586.786720649408,574.744606653625,601.009440247264,591.581686788603
"195",11.7614095058033,10.134648633586,11.9682452034692,10.734650662284,0.206835697665969,0.600002028698034,552.788035731514,538.971408177356,553.55971251183,542.136611051054
"196",10.2856418002695,10.9764099635537,10.5872065764429,10.9800663219174,0.301564776173436,0.00365635836371503,586.925671504768,581.049088344646,602.240951248543,601.331558082245
"197",12.6217822992844,12.0849410940358,12.5624525583817,12.2375858171598,-0.0593297409027222,0.152644723124014,570.425095064673,561.654816037903,574.788376766013,570.104409627897
"198",10.1360731323379,9.61082669017281,10.4234761788461,10.1409810395988,0.287403046508192,0.530154349425995,639.031832275054,631.465563803652,651.352619534775,641.709622976502
"199",10.9763985469866,10.3454672334658,11.2316307388315,10.1509550450194,0.255232191844929,-0.194512188446334,577.395360360228,565.851421782324,585.377836646247,576.138982497926
"200",10.6166843879434,9.13898088799699,10.8501320419022,9.43601586505379,0.233447653958843,0.297034977056802,564.212192822791,545.639263885719,573.192565794323,559.602902618716
"201",10.3250173424059,9.85184151714033,10.5198360409321,9.8531347452015,0.1948186985262,0.00129322806116683,546.48551281072,533.071287120231,557.685689769244,549.074301104796
"202",10.1645872276056,9.18035251698443,10.5294255360289,9.58657698357389,0.36483830842322,0.406224466589464,528.189265448304,514.866061672274,537.870660312906,528.715408949273
"203",10.8126447876794,9.85099400766265,11.1554600131787,10.2114640670157,0.342815225499278,0.360470059353084,513.88302636657,506.398987440448,527.150509149629,522.430660273198
"204",9.91188697722228,9.35653109085256,10.2605753928408,10.0273781258449,0.348688415618494,0.670847034992356,594.053552945611,575.940748903011,606.634292821195,590.437714555341
"205",11.8236662793355,10.8102123761025,11.8728217752949,10.8985552946469,0.0491554959594325,0.0883429185443827,541.858114514241,528.178492867608,549.049193123102,537.603833508724
"206",9.74920661500159,9.77416725749194,9.99772444766607,9.95488809849566,0.248517832664476,0.180720841003716,502.200104929698,496.089964125694,506.033995433594,500.175159509134
"207",10.3699559220017,10.0521863429273,10.5180857999045,10.5935487849975,0.148129877902813,0.541362442070104,550.132267137758,538.646166518171,556.478235729915,547.096340702812
"208",9.82458189993015,9.6063266110957,10.0435846728643,10.2196996715539,0.219002772934131,0.613373060458166,633.778267322386,612.146292464013,641.284647824756,627.123310841325
"209",9.82603586978353,10.7742555366561,9.95089607574648,10.8802831035237,0.124860205962953,0.106027566867649,577.684760308583,576.210263299049,586.4718156436,586.269677415826
"210",10.0976973239908,9.05215265988804,10.2715739651309,9.14554891485645,0.173876641140154,0.0933962549684111,497.890885271631,476.661651035929,504.362174830725,486.511087891376
"211",10.2821194912158,9.62012869999922,10.6193398225341,10.6867644034105,0.337220331318299,1.06663570341132,620.334115406007,614.882118322108,627.080961024717,620.617431359274
"212",10.1847113528808,9.46699544211719,10.4083340657411,9.92221950695924,0.223622712860326,0.455224064842053,578.486920549716,563.06869861963,582.211111328876,573.071110061276
"213",11.8508573306912,11.092605375374,12.0653860704252,11.9351622159907,0.214528739734005,0.842556840616677,667.036285150338,659.86184691974,676.968934127845,671.170514707825
"214",10.4797209800214,10.1259361198216,10.6628699571754,10.566443941785,0.183148977154012,0.44050782196333,521.05740214252,516.60297773501,531.41125345064,527.862787998406
"215",10.5229691904823,9.88614035530293,10.7911457626582,10.5398592793857,0.268176572175944,0.65371892408275,638.151075007038,619.782632480609,652.507556202791,636.550230119317
"216",10.7685057197623,9.93072182138118,10.9570769565185,9.89270202412899,0.188571236756216,-0.0380197972521934,615.690419012838,609.667698390816,629.581526505193,623.948148002181
"217",10.0504254220493,9.81728023927,10.3190077260617,9.9974760402318,0.268582304012417,0.180195800961805,462.191252655679,456.358809927466,473.62672815768,467.592113067753
"218",10.6109984986917,10.0523933439473,10.9936773333191,10.7622128393985,0.382678834627399,0.709819495451232,563.839528694037,552.997483955181,569.539425817012,560.979590527537
"219",10.5023348776006,9.92383303706157,10.6807493747461,10.0963074335926,0.178414497145422,0.172474396531044,588.125357393671,570.568643345922,595.547306941656,583.691456135145
"220",11.1456175867991,9.41440093042431,11.2389214303549,9.7016505744476,0.0933038435558036,0.287249644023294,561.90488204839,545.155684102266,569.522207406219,554.594822618571
"221",12.3590241789856,10.2726884676884,12.6815199432717,10.1721255108521,0.322495764286076,-0.10056295683628,607.065115487541,593.660172209773,612.377684788419,597.730471665265
"222",10.7350840351855,8.71982850781727,10.6807905892573,8.76169940337814,-0.0542934459282396,0.0418708955608658,568.782901620138,551.930052177988,574.141417284321,561.801162295376
"223",11.3643846661359,9.41013407936077,11.5975485313837,9.40288564043999,0.233163865247745,-0.00724843892077764,545.924659881284,532.648432186022,555.343655967887,539.820657043582
"224",10.1628984363388,9.72384689342587,10.1489846337789,10.1606936904059,-0.0139138025598964,0.436846796980008,581.959745175152,570.190392612201,580.783700328924,570.135023805424
"225",10.9547798211797,11.2412933721532,11.1327607623715,11.1091568628542,0.177980941191855,-0.13213650929899,595.269249395594,589.182898406447,602.341066497178,596.808969545232
"226",11.2575798436487,9.60015096719572,11.1993134795913,9.31072499765341,-0.0582663640574097,-0.289425969542316,456.908385397297,448.480557919088,460.641936328921,452.734574926035
"227",11.6924431462737,9.97377775389128,12.055583553249,10.7178063224469,0.363140406975258,0.744028568555661,653.080233408819,630.00407151616,666.977919245044,651.080613319522
"228",10.9327208074184,9.18325591162077,11.1665445590045,10.0674486887139,0.233823751586153,0.884192777093084,608.937643663079,587.945059987385,611.941727652741,599.36884849318
"229",10.564373667238,10.301927449174,10.7105328364511,10.6251036992285,0.146159169213124,0.323176250054459,529.539274770657,523.163574599396,535.803602173405,530.612215013083
