"","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
"1",10.7493635853669,10.7395006066671,10.7903415552144,10.6248981566791,0.0409779698474768,-0.114602449988036,279.140892423784,279.87362869357,284.348975502623,286.474151570673
"2",12.0140255490916,10.5180546847637,12.4886863953292,9.96132891934636,0.474660846237656,-0.556725765417369,288.898608343623,285.390568453863,297.223223370596,293.789073921043
"3",12.1878647782657,10.1857923201053,12.6019786799086,11.3190373269561,0.414113901642915,1.13324500685084,309.004559815307,304.238169732178,306.100344197092,304.090397203103
"4",12.080146734017,9.90139739134194,12.1427437577569,9.48792734260702,0.0625970237399489,-0.413470048734913,268.878067483799,261.863269078314,269.518770182551,261.049506141099
"5",10.5673420011797,9.69308183319168,10.6910300111694,10.0306743600072,0.123688009989653,0.337592526815572,334.590861234587,331.587402441939,340.205923686657,336.598334073599
"6",10.686848498655,9.96794530928399,11.1761387777229,10.8260901979155,0.489290279067825,0.858144888631479,264.139515767091,262.823101631848,269.047507388245,267.947014937349
"7",10.943770437815,9.25445601953764,10.626736436922,9.43212147991423,-0.317034000892985,0.177665460376586,313.088064735263,298.99761313782,310.952292524186,298.305558742454
"8",9.76884940229106,9.20883550910237,9.99738884336127,9.82227778156059,0.228539441070209,0.613442272458226,250.169557356225,242.182958522802,255.532178587157,251.893780697997
"9",10.9669941489818,8.76015731462678,11.3214432849994,9.62218558486582,0.354449136017578,0.862028270239044,301.241126337201,288.726971405311,303.182479182603,294.047697326739
"10",11.2795077383396,8.97513342064787,11.6404024335565,9.68751728721936,0.360894695216894,0.712383866571495,310.576288839941,295.667129378419,314.296959046888,302.047363699928
"11",11.4735092927253,9.838700269375,11.6442852626084,9.42854972570206,0.170775969883067,-0.410150543672936,313.305520251278,302.666016550553,321.647979269261,310.753677068528
"12",10.0557781858987,9.79208193712662,10.4126503929487,9.89361582160148,0.356872207049983,0.101533884474852,295.171833133647,291.786869517636,300.897095130798,298.188221462916
"13",10.7978821106767,10.7646821972161,11.2631391866742,11.065540584613,0.465257075997551,0.300858387396874,333.207645977375,333.918136027831,342.88643963448,342.27719962604
"14",10.9073333211829,9.31038480929421,11.2432117703632,9.79698156163814,0.335878449180317,0.486596752343925,257.116787243311,252.477290151478,258.919587979209,256.227938223312
"15",11.0547762150206,9.57824208181576,11.177055963345,9.98538054945499,0.122279748324432,0.407138467639221,287.295947818703,275.412511365234,291.591025056751,280.68591117156
"16",9.56524103827437,8.65854288746588,9.89565398779805,8.72609944099203,0.330412949523671,0.0675565535261509,255.921209682578,243.278825112399,262.984612973071,251.958740262911
"17",11.327133580245,10.0034650562606,11.7218080505467,10.8510593437536,0.394674470301695,0.84759428749304,310.734501794151,300.36212941781,314.954523241157,307.883104583476
"18",11.7870821465419,9.29451507197615,11.6803011978939,10.3014674962802,-0.106780948648028,1.00695242430407,298.631228403481,290.49176621856,298.11795400108,292.966186139329
"19",10.828119143561,9.34559507874518,11.0254766758516,10.7696523987592,0.197357532290622,1.42405732001401,296.094548521201,291.227788695075,294.643907331907,291.361529633019
"20",10.6137163899906,8.65893426077966,10.7348108153204,7.15409980404315,0.121094425329835,-1.50483445673652,249.835059329602,248.127041860077,263.950748203789,259.037104186207
"21",12.0945728878895,12.2847289609701,11.9605866563108,11.1469698149056,-0.133986231578676,-1.13775914606456,276.117466652038,276.92920624569,278.326110360682,279.384966737843
"22",9.96567760599344,9.6601929339786,10.1899530935613,9.48443574839492,0.224275487567869,-0.175757185583679,305.24880860606,299.247559775406,309.116345041459,304.592974149194
"23",10.113048481814,9.6869787419861,10.4844980495865,10.7332861514301,0.371449567772462,1.04630740944404,282.522831266325,284.005955041551,287.684284944589,290.590504167598
"24",11.8275349757371,11.0471215214471,12.1166981735731,11.3061789805069,0.289163197835993,0.259057459059806,275.050150187418,270.529773070297,276.458369275536,272.74858765197
"25",11.6968803383783,10.4988864637816,11.6678075253211,10.8608239646912,-0.0290728130571978,0.361937500909686,314.528242983468,309.357249680216,319.93247073932,316.428027666456
"26",10.5235662835495,8.77013193217959,10.542151500249,9.65803763882353,0.0185852166995719,0.887905706643942,344.527384272357,328.65984718323,343.958995684973,331.914787750375
"27",10.5216925575898,9.26518561212352,10.6347066717705,9.22658603285737,0.113014114180684,-0.0385995792661546,359.906538416731,349.080321177806,372.09499760956,359.462734616116
"28",11.3107621480403,10.3224832039697,11.5796723171396,9.42599186816819,0.268910169099316,-0.89649133580148,269.59508973282,263.932614633546,277.445778123281,273.385895959159
"29",10.8922484273687,10.368463277271,10.9120734692247,10.280396968996,0.0198250418560235,-0.088066308275021,259.090588785778,254.880136005277,265.635912198597,261.549954911115
"30",8.91639596365542,9.63235418113031,9.37335122736052,10.6532211082253,0.456955263705098,1.02086692709497,255.081171571334,249.339891414094,259.968789985904,253.911720136759
"31",11.2856784304844,8.90322542895799,11.5883199181358,10.0918597032656,0.302641487651416,1.1886342743076,274.650958649484,262.618038532589,271.843564348038,263.66573376358
"32",11.8452741844694,9.95250909273344,12.1409895891807,10.5918131556672,0.295715404711363,0.639304062933812,309.260786673393,301.61353302946,311.191280699877,305.382263968455
