"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
9131,"H600HF09165368","IMG_0708.JPG",257.7156675,1225.36017,707,43,2,"2015:08:25 12:42:47","movement","MAK_11","MAK_11 707",1920,1080,"MAK_11",2.952119564,-0.276452599,11,-15.8407339,"MAK_11-43","Loc6","MAK_11-43-Loc6",2.87767081086761,1603.83920388218,1.92023547988777,1.87536064265981,0,2,2,0.960117739943884,0.937680321329903,0,2
9134,"H600HF09165368","IMG_0682.JPG",950.962972,753.7777507,681,44,8,"2015:08:24 04:55:20","movement","MAK_11","MAK_11 681",1920,1080,"MAK_11",7.480026179,-0.003557405,14,-0.203839313,"MAK_11-44","Loc7","MAK_11-44-Loc7",7.57923437577137,966.114424269115,124.202924585971,124.207604887589,0,4,4,31.0507311464927,31.0519012218971,0,7
9144,"H600HF09165368","IMG_0674.JPG",513.3221381,723.02021,673,45,9,"2015:08:23 19:50:25","movement","MAK_11","MAK_11 673",1920,1080,"MAK_11",12.72477911,-0.175833704,7,-10.07527126,"MAK_11-45","Loc2","MAK_11-45-Loc2",12.7216995069547,1486.46068265584,9.7898520422774,9.78900152953487,0,5,5,1.95797040845548,1.95780030590697,0,6
9141,"H600HF09165368","IMG_0671.JPG",-59.49545332,674.3494456,670,45,9,"2015:08:23 19:50:22","movement","MAK_11","MAK_11 670",1920,1080,"MAK_11",575.5204452,-0.401322021,4,-22.99575178,"MAK_11-45","Loc7","MAK_11-45-Loc7",575.455052665343,325.82443616303,558.596971052345,558.596385232838,0,2,2,279.298485526172,279.298192616419,0,3
9150,"H600HF09165368","IMG_0641.JPG",1660.296224,642.962972,640,46,3,"2015:08:23 12:00:26","movement","MAK_11","MAK_11 640",1920,1080,"MAK_11",7.534172825,0.275669984,13,15.7958901,"MAK_11-46","Loc2","MAK_11-46-Loc2",7.56877681423299,301.638791013506,2.81872756159357,2.82007203804232,0,2,2,1.40936378079679,1.41003601902116,0,3
9155,"H600HF09165368","IMG_0621.JPG",132.2962952,733.6296387,620,48,6,"2015:08:22 21:41:35","movement","MAK_11","MAK_11 620",1920,1080,"MAK_11",19.3726158,-0.325823644,18,-18.66969478,"MAK_11-48","Loc7","MAK_11-48-Loc7",19.3534705686856,1834.59481556732,16.6921153044131,16.6860151177362,0,6,6,2.78201921740218,2.78100251962271,0,6
9161,"H600HF09165368","IMG_0611.JPG",889.6296183,773.629598,610,49,2,"2015:08:20 05:15:03","movement","MAK_11","MAK_11 610",1920,1080,"MAK_11",7.166261644,-0.027701138,4,-1.587275181,"MAK_11-49","Loc7","MAK_11-49-Loc7",7.19313172911108,379.398328474737,5.73597295213536,5.73699308060621,0,2,2,2.86798647606768,2.8684965403031,0,2
9164,"H600HF09165368","IMG_0602.JPG",497.6296387,760.2963053,601,50,5,"2015:08:19 23:00:18","movement","MAK_11","MAK_11 601",1920,1080,"MAK_11",10.18594929,-0.18201102,7,-10.42923147,"MAK_11-50","Loc4","MAK_11-50-Loc4",10.236312161529,392.342894214785,2225.96205669141,2225.96277003619,0,2,2,1112.98102834571,1112.98138501809,0,4
9168,"H600HF09165368","IMG_0591.JPG",564.2963053,832.2963053,590,51,5,"2015:08:19 17:14:58","movement","MAK_11","MAK_11 590",1920,1080,"MAK_11",6.925714099,-0.155767842,11,-8.925497327,"MAK_11-51","Loc4","MAK_11-51-Loc4",7.07781534297851,1618.70152820218,4.86939398292582,4.93184349798274,0,3,3,1.62313132764194,1.64394783266091,0,5
9174,"H600HF09165368","IMG_0582.JPG",638.1084224,1223.512032,581,52,3,"2015:08:07 04:43:28","movement","MAK_11","MAK_11 581",1920,1080,"MAK_11",2.698508295,-0.126711873,17,-7.260590321,"MAK_11-52","Loc5","MAK_11-52-Loc5",2.57673262752654,739.012645183428,1.4305342325463,1.40782104025125,0,1,1,1.4305342325463,1.40782104025125,0,2
9184,"H600HF09165368","IMG_0551.JPG",809.6296387,736.2963053,550,53,17,"2015:08:05 08:14:19","movement","MAK_11","MAK_11 550",1920,1080,"MAK_11",8.95630474,-0.059192944,7,-3.39175569,"MAK_11-53","Loc2","MAK_11-53-Loc2",8.92330151144148,802.24569505751,27.4785592019902,27.4756611812407,0,8,8,3.43481990024878,3.43445764765509,0,9
